#       time                 x_1                 y_1                 z_1                 x_2                 y_2                 z_2
 103.5000000    6.3999999892e+01    7.3331578084e+01    1.2322570902e-22    6.3999999968e+01    5.4668421449e+01    2.3768323539e-22
 104.0000000    6.4000000029e+01    7.3331146984e+01    1.2322570902e-22    6.3999999930e+01    5.4668852806e+01    2.3768323539e-22
 104.5000000    6.4000000076e+01    7.3330714020e+01    1.2322570902e-22    6.3999999943e+01    5.4669285906e+01    2.3768323539e-22
 105.0000000    6.3999999973e+01    7.3330272172e+01    1.2322570902e-22    6.4000000016e+01    5.4669727802e+01    2.3768323539e-22
 105.5000000    6.3999999972e+01    7.3329822026e+01    1.2322570902e-22    6.4000000073e+01    5.4670178127e+01    2.3768323539e-22
 106.0000000    6.4000000101e+01    7.3329371886e+01    1.2322570902e-22    6.4000000065e+01    5.4670628214e+01    2.3768323539e-22
 106.5000000    6.4000000094e+01    7.3328936036e+01    1.2322570902e-22    6.4000000011e+01    5.4671063599e+01    2.3768323539e-22
 107.0000000    6.3999999912e+01    7.3328530491e+01    1.2322570902e-22    6.3999999939e+01    5.4671468889e+01    2.3768323539e-22
 107.5000000    6.3999999796e+01    7.3328165939e+01    1.2322570902e-22    6.3999999883e+01    5.4671833792e+01    2.3768323539e-22
 108.0000000    6.3999999851e+01    7.3327843080e+01    1.2322570902e-22    6.3999999890e+01    5.4672156985e+01    2.3768323539e-22
 108.5000000    6.3999999973e+01    7.3327553190e+01    1.2322570902e-22    6.3999999961e+01    5.4672446581e+01    2.3768323539e-22
 109.0000000    6.4000000055e+01    7.3327280441e+01    1.2322570902e-22    6.4000000034e+01    5.4672718944e+01    2.3768323539e-22
 109.5000000    6.4000000077e+01    7.3327004416e+01    1.2322570902e-22    6.4000000045e+01    5.4672995402e+01    2.3768323539e-22
 110.0000000    6.4000000055e+01    7.3326704585e+01    1.2322570902e-22    6.3999999989e+01    5.4673296156e+01    2.3768323539e-22
 110.5000000    6.3999999999e+01    7.3326365437e+01    1.2322570902e-22    6.3999999916e+01    5.4673635456e+01    2.3768323539e-22
 111.0000000    6.3999999945e+01    7.3325979059e+01    1.2322570902e-22    6.3999999891e+01    5.4674020972e+01    2.3768323539e-22
 111.5000000    6.3999999948e+01    7.3325545680e+01    1.2322570902e-22    6.3999999942e+01    5.4674453560e+01    2.3768323539e-22
 112.0000000    6.4000000007e+01    7.3325074065e+01    1.2322570902e-22    6.4000000043e+01    5.4674925054e+01    2.3768323539e-22
 112.5000000    6.4000000066e+01    7.3324581171e+01    1.2322570902e-22    6.4000000125e+01    5.4675417973e+01    2.3768323539e-22
 113.0000000    6.4000000077e+01    7.3324090119e+01    1.2322570902e-22    6.4000000126e+01    5.4675908956e+01    2.3768323539e-22
 113.5000000    6.4000000017e+01    7.3323626660e+01    1.2322570902e-22    6.4000000038e+01    5.4676372810e+01    2.3768323539e-22
 114.0000000    6.3999999896e+01    7.3323213666e+01    1.2322570902e-22    6.3999999914e+01    5.4676786769e+01    2.3768323539e-22
 114.5000000    6.3999999784e+01    7.3322863501e+01    1.2322570902e-22    6.3999999825e+01    5.4677137668e+01    2.3768323539e-22
 115.0000000    6.3999999757e+01    7.3322571367e+01    1.2322570902e-22    6.3999999806e+01    5.4677429735e+01    2.3768299557e-22
 115.5000000    6.3999999834e+01    7.3322314569e+01    1.2322570902e-22    6.3999999844e+01    5.4677685903e+01    2.3768299557e-22
 116.0000000    6.3999999966e+01    7.3322060377e+01    1.2322570902e-22    6.3999999906e+01    5.4677939269e+01    2.3768299557e-22
 116.5000000    6.4000000080e+01    7.3321780456e+01    1.2322570902e-22    6.3999999959e+01    5.4678218365e+01    2.3768299557e-22
 117.0000000    6.4000000109e+01    7.3321464740e+01    1.2322570902e-22    6.3999999982e+01    5.4678533757e+01    2.3768299557e-22
 117.5000000    6.4000000031e+01    7.3321125389e+01    1.2322570902e-22    6.3999999966e+01    5.4678873750e+01    2.3768299557e-22
 118.0000000    6.3999999874e+01    7.3320786964e+01    1.2322570902e-22    6.3999999911e+01    5.4679213257e+01    2.3768299557e-22
 118.5000000    6.3999999710e+01    7.3320469070e+01    1.2322570902e-22    6.3999999827e+01    5.4679531516e+01    2.3768299557e-22
 119.0000000    6.3999999616e+01    7.3320172640e+01    1.2322570902e-22    6.3999999746e+01    5.4679827329e+01    2.3768299557e-22
 119.5000000    6.3999999634e+01    7.3319877555e+01    1.2322570902e-22    6.3999999707e+01    5.4680121676e+01    2.3768299557e-22
 120.0000000    6.3999999747e+01    7.3319553145e+01    1.2322570902e-22    6.3999999743e+01    5.4680445948e+01    2.3768299557e-22
 120.5000000    6.3999999885e+01    7.3319176684e+01    1.2322570902e-22    6.3999999848e+01    5.4680822828e+01    2.3768299557e-22
 121.0000000    6.3999999966e+01    7.3318749157e+01    1.2322570902e-22    6.3999999973e+01    5.4681250991e+01    2.3768299557e-22
 121.5000000    6.3999999947e+01    7.3318297988e+01    1.2322570902e-22    6.4000000045e+01    5.4681702585e+01    2.3768299557e-22
 122.0000000    6.3999999862e+01    7.3317865129e+01    1.2322570902e-22    6.4000000023e+01    5.4682135211e+01    2.3768299557e-22
 122.5000000    6.3999999795e+01    7.3317487677e+01    1.2322490122e-22    6.3999999931e+01    5.4682511903e+01    2.3768137998e-22
 123.0000000    6.3999999812e+01    7.3317180781e+01    1.2322490122e-22    6.3999999840e+01    5.4682818349e+01    2.3768137998e-22
 123.5000000    6.3999999897e+01    7.3316930964e+01    1.2322490122e-22    6.3999999811e+01    5.4683068586e+01    2.3768137998e-22
 124.0000000    6.3999999977e+01    7.3316703293e+01    1.2322490122e-22    6.3999999850e+01    5.4683297133e+01    2.3768137998e-22
 124.5000000    6.3999999991e+01    7.3316457913e+01    1.2322490122e-22    6.3999999917e+01    5.4683542975e+01    2.3768137998e-22
 125.0000000    6.3999999947e+01    7.3316166009e+01    1.2322490122e-22    6.3999999958e+01    5.4683834462e+01    2.3768137998e-22
 125.5000000    6.3999999903e+01    7.3315817431e+01    1.2322490122e-22    6.3999999959e+01    5.4684181956e+01    2.3768137998e-22
 126.0000000    6.3999999913e+01    7.3315419435e+01    1.2322415023e-22    6.3999999945e+01    5.4684578918e+01    2.3768137998e-22
 126.5000000    6.3999999981e+01    7.3314991046e+01    1.2322415023e-22    6.3999999950e+01    5.4685007114e+01    2.3768137998e-22
 127.0000000    6.4000000064e+01    7.3314557733e+01    1.2322415023e-22    6.3999999980e+01    5.4685441364e+01    2.3768137998e-22
 127.5000000    6.4000000107e+01    7.3314147703e+01    1.2322192880e-22    6.4000000013e+01    5.4685852945e+01    2.3768299557e-22
 128.0000000    6.4000000082e+01    7.3313787659e+01    1.2322031321e-22    6.4000000019e+01    5.4686214132e+01    2.3768259167e-22
 128.5000000    6.4000000003e+01    7.3313495839e+01    1.2322031321e-22    6.3999999989e+01    5.4686505837e+01    2.3768259167e-22
 129.0000000    6.3999999912e+01    7.3313273954e+01    1.2322031321e-22    6.3999999941e+01    5.4686726252e+01    2.3768259167e-22
 129.5000000    6.3999999859e+01    7.3313103257e+01    1.2321869762e-22    6.3999999909e+01    5.4686894948e+01    2.3767895660e-22
 130.0000000    6.3999999874e+01    7.3312949026e+01    1.2322031321e-22    6.3999999917e+01    5.4687047934e+01    2.3767370595e-22
 130.5000000    6.3999999942e+01    7.3312772720e+01    1.2322031321e-22    6.3999999954e+01    5.4687224641e+01    2.3767370595e-22
 131.0000000    6.4000000015e+01    7.3312546204e+01    1.2322031321e-22    6.3999999985e+01    5.4687453025e+01    2.3767370595e-22
 131.5000000    6.4000000048e+01    7.3312261391e+01    1.2322031321e-22    6.3999999985e+01    5.4687739987e+01    2.3767370595e-22
 132.0000000    6.4000000030e+01    7.3311931325e+01    1.2322031321e-22    6.3999999957e+01    5.4688071103e+01    2.3767370595e-22
 132.5000000    6.3999999989e+01    7.3311582999e+01    1.2322031321e-22    6.3999999922e+01    5.4688418808e+01    2.3767370595e-22
 133.0000000    6.3999999960e+01    7.3311245847e+01    1.2322031321e-22    6.3999999908e+01    5.4688754292e+01    2.3767370595e-22
 133.5000000    6.3999999954e+01    7.3310941272e+01    1.2322031321e-22    6.3999999924e+01    5.4689057395e+01    2.3767370595e-22
 134.0000000    6.3999999958e+01    7.3310677292e+01    1.2322031321e-22    6.3999999959e+01    5.4689320910e+01    2.3767370595e-22
 134.5000000    6.3999999947e+01    7.3310449026e+01    1.2322031321e-22    6.3999999989e+01    5.4689549493e+01    2.3767370595e-22
 135.0000000    6.3999999906e+01    7.3310242645e+01    1.2322031321e-22    6.3999999990e+01    5.4689756115e+01    2.3767370595e-22
 135.5000000    6.3999999848e+01    7.3310039453e+01    1.2322031321e-22    6.3999999949e+01    5.4689958974e+01    2.3767370595e-22
 136.0000000    6.3999999816e+01    7.3309818664e+01    1.2322031321e-22    6.3999999882e+01    5.4690179313e+01    2.3767370595e-22
 136.5000000    6.3999999863e+01    7.3309560472e+01    1.2322031321e-22    6.3999999837e+01    5.4690437946e+01    2.3767370595e-22
 137.0000000    6.3999999995e+01    7.3309251923e+01    1.2322354438e-22    6.3999999861e+01    5.4690748310e+01    2.3767370595e-22
 137.5000000    6.4000000154e+01    7.3308894971e+01    1.2322354438e-22    6.3999999957e+01    5.4691107638e+01    2.3767370595e-22
 138.0000000    6.4000000243e+01    7.3308511377e+01    1.2322354438e-22    6.4000000072e+01    5.4691492392e+01    2.3767370595e-22
 138.5000000    6.4000000191e+01    7.3308138006e+01    1.2322354438e-22    6.4000000136e+01    5.4691864321e+01    2.3767370595e-22
 139.0000000    6.4000000002e+01    7.3307811550e+01    1.2322354438e-22    6.4000000114e+01    5.4692187096e+01    2.3767370595e-22
 139.5000000    6.3999999764e+01    7.3307550068e+01    1.2322354438e-22    6.4000000026e+01    5.4692444858e+01    2.3767370595e-22
 140.0000000    6.3999999601e+01    7.3307342942e+01    1.2322354438e-22    6.3999999916e+01    5.4692650789e+01    2.3767370595e-22
 140.5000000    6.3999999608e+01    7.3307156515e+01    1.2322354438e-22    6.3999999820e+01    5.4692839520e+01    2.3767370595e-22
 141.0000000    6.3999999786e+01    7.3306952625e+01    1.2322354438e-22    6.3999999752e+01    5.4693047761e+01    2.3767370595e-22
 141.5000000    6.4000000030e+01    7.3306708642e+01    1.2322354438e-22    6.3999999724e+01    5.4693295267e+01    2.3767370595e-22
 142.0000000    6.4000000206e+01    7.3306426792e+01    1.2322354438e-22    6.3999999764e+01    5.4693577606e+01    2.3767370595e-22
 142.5000000    6.4000000241e+01    7.3306128132e+01    1.2322515997e-22    6.3999999899e+01    5.4693873749e+01    2.3767693712e-22
 143.0000000    6.4000000167e+01    7.3305836893e+01    1.2322515997e-22    6.4000000107e+01    5.4694161564e+01    2.3767693712e-22
 143.5000000    6.4000000048e+01    7.3305566625e+01    1.2322515997e-22    6.4000000289e+01    5.4694429947e+01    2.3767693712e-22
 144.0000000    6.3999999921e+01    7.3305316742e+01    1.2322515997e-22    6.4000000308e+01    5.4694680400e+01    2.3767653322e-22
 144.5000000    6.3999999787e+01    7.3305079746e+01    1.2322515997e-22    6.4000000097e+01    5.4694919265e+01    2.3767653322e-22
 145.0000000    6.3999999664e+01    7.3304852041e+01    1.2322515997e-22    6.3999999738e+01    5.4695148076e+01    2.3767653322e-22
 145.5000000    6.3999999601e+01    7.3304639688e+01    1.2322515997e-22    6.3999999431e+01    5.4695359668e+01    2.3767653322e-22
 146.0000000    6.3999999644e+01    7.3304454580e+01    1.2322515997e-22    6.3999999359e+01    5.4695542973e+01    2.3767653322e-22
 146.5000000    6.3999999802e+01    7.3304303064e+01    1.2322515997e-22    6.3999999567e+01    5.4695693673e+01    2.3767653322e-22
 147.0000000    6.4000000032e+01    7.3304174288e+01    1.2322515997e-22    6.3999999940e+01    5.4695824039e+01    2.3767128256e-22
 147.5000000    6.4000000246e+01    7.3304036825e+01    1.2322677556e-22    6.4000000275e+01    5.4695964892e+01    2.3767451374e-22
 148.0000000    6.4000000347e+01    7.3303848463e+01    1.2322677556e-22    6.4000000401e+01    5.4696156039e+01    2.3767451374e-22
 148.5000000    6.4000000285e+01    7.3303576278e+01    1.2322677556e-22    6.4000000280e+01    5.4696427993e+01    2.3767451374e-22
 149.0000000    6.4000000097e+01    7.3303216374e+01    1.2322677556e-22    6.4000000023e+01    5.4696784259e+01    2.3767289815e-22
 149.5000000    6.3999999894e+01    7.3302800633e+01    1.2322677556e-22    6.3999999807e+01    5.4697195120e+01    2.3767128256e-22
 150.0000000    6.3999999781e+01    7.3302384462e+01    1.2322677556e-22    6.3999999747e+01    5.4697608396e+01    2.3767128256e-22
 150.5000000    6.3999999792e+01    7.3302021254e+01    1.2322677556e-22    6.3999999838e+01    5.4697972583e+01    2.3767128256e-22
 151.0000000    6.3999999891e+01    7.3301738128e+01    1.2322677556e-22    6.3999999985e+01    5.4698259750e+01    2.3767128256e-22
 151.5000000    6.4000000010e+01    7.3301526868e+01    1.2322677556e-22    6.4000000084e+01    5.4698475326e+01    2.3767128256e-22
 152.0000000    6.4000000093e+01    7.3301354066e+01    1.2322677556e-22    6.4000000091e+01    5.4698650097e+01    2.3767128256e-22
 152.5000000    6.4000000112e+01    7.3301182265e+01    1.2322677556e-22    6.4000000032e+01    5.4698820851e+01    2.3767128256e-22
 153.0000000    6.4000000074e+01    7.3300988110e+01    1.2322677556e-22    6.3999999976e+01    5.4699012320e+01    2.3767128256e-22
 153.5000000    6.4000000012e+01    7.3300767842e+01    1.2322677556e-22    6.3999999974e+01    5.4699230277e+01    2.3767128256e-22
 154.0000000    6.3999999958e+01    7.3300530591e+01    1.2322677556e-22    6.4000000018e+01    5.4699466671e+01    2.3767128256e-22
 154.5000000    6.3999999928e+01    7.3300287610e+01    1.2322677556e-22    6.4000000051e+01    5.4699709959e+01    2.3767128256e-22
 155.0000000    6.3999999914e+01    7.3300045730e+01    1.2322677556e-22    6.4000000016e+01    5.4699952419e+01    2.3767128256e-22
 155.5000000    6.3999999907e+01    7.3299807688e+01    1.2322677556e-22    6.3999999911e+01    5.4700190799e+01    2.3767128256e-22
 156.0000000    6.3999999906e+01    7.3299576101e+01    1.2322677556e-22    6.3999999805e+01    5.4700422621e+01    2.3767128256e-22
 156.5000000    6.3999999921e+01    7.3299356018e+01    1.2322596776e-22    6.3999999779e+01    5.4700643184e+01    2.3767087867e-22
 157.0000000    6.3999999965e+01    7.3299153257e+01    1.2322637166e-22    6.3999999861e+01    5.4700846710e+01    2.3766949027e-22
 157.5000000    6.4000000030e+01    7.3298969586e+01    1.2322637166e-22    6.3999999996e+01    5.4701031064e+01    2.3766938930e-22
 158.0000000    6.4000000083e+01    7.3298798255e+01    1.2322637166e-22    6.4000000081e+01    5.4701202533e+01    2.3766938930e-22
 158.5000000    6.4000000083e+01    7.3298623407e+01    1.2322637166e-22    6.4000000046e+01    5.4701376787e+01    2.3766938930e-22
 159.0000000    6.4000000019e+01    7.3298424844e+01    1.2322637166e-22    6.3999999915e+01    5.4701574252e+01    2.3766938930e-22
 159.5000000    6.3999999909e+01    7.3298186668e+01    1.2322637166e-22    6.3999999794e+01    5.4701811361e+01    2.3766938930e-22
 160.0000000    6.3999999806e+01    7.3297905580e+01    1.2322637166e-22    6.3999999792e+01    5.4702091995e+01    2.3766938930e-22
 160.5000000    6.3999999776e+01    7.3297593958e+01    1.2322637166e-22    6.3999999929e+01    5.4702404068e+01    2.3766938930e-22
 161.0000000    6.3999999847e+01    7.3297275338e+01    1.2323121842e-22    6.4000000112e+01    5.4702723819e+01    2.3766938930e-22
 161.5000000    6.3999999977e+01    7.3296974278e+01    1.2322960284e-22    6.4000000207e+01    5.4703026032e+01    2.3766777371e-22
 162.0000000    6.4000000080e+01    7.3296705908e+01    1.2322960284e-22    6.4000000136e+01    5.4703294902e+01    2.3766777371e-22
 162.5000000    6.4000000093e+01    7.3296470507e+01    1.2322960284e-22    6.3999999931e+01    5.4703529886e+01    2.3766777371e-22
 163.0000000    6.4000000020e+01    7.3296255485e+01    1.2322879504e-22    6.3999999722e+01    5.4703743850e+01    2.3766817761e-22
 163.5000000    6.3999999928e+01    7.3296043110e+01    1.2322738140e-22    6.3999999644e+01    5.4703955160e+01    2.3766676397e-22
 164.0000000    6.3999999895e+01    7.3295819645e+01    1.2322536192e-22    6.3999999744e+01    5.4704178156e+01    2.3766595618e-22
 164.5000000    6.3999999945e+01    7.3295581634e+01    1.2322536192e-22    6.3999999943e+01    5.4704416562e+01    2.3766595618e-22
 165.0000000    6.4000000016e+01    7.3295336991e+01    1.2322629593e-22    6.4000000101e+01    5.4704662234e+01    2.3766595618e-22
 165.5000000    6.4000000012e+01    7.3295100886e+01    1.2322629593e-22    6.4000000118e+01    5.4704899399e+01    2.3766595618e-22
 166.0000000    6.3999999903e+01    7.3294888046e+01    1.2322629593e-22    6.3999999985e+01    5.4705112677e+01    2.3766595618e-22
 166.5000000    6.3999999768e+01    7.3294704521e+01    1.2322629593e-22    6.3999999803e+01    5.4705295753e+01    2.3766595618e-22
 167.0000000    6.3999999734e+01    7.3294542785e+01    1.2322629593e-22    6.3999999721e+01    5.4705456473e+01    2.3766595618e-22
 167.5000000    6.3999999872e+01    7.3294383418e+01    1.2322629593e-22    6.3999999819e+01    5.4705614952e+01    2.3766595618e-22
 168.0000000    6.4000000109e+01    7.3294203705e+01    1.2322629593e-22    6.4000000038e+01    5.4705794507e+01    2.3766595618e-22
 168.5000000    6.4000000270e+01    7.3293989193e+01    1.2322629593e-22    6.4000000219e+01    5.4706009702e+01    2.3766595618e-22
 169.0000000    6.4000000222e+01    7.3293741548e+01    1.2322629593e-22    6.4000000231e+01    5.4706258410e+01    2.3766999514e-22
 169.5000000    6.4000000002e+01    7.3293477520e+01    1.2322629593e-22    6.4000000060e+01    5.4706523158e+01    2.3766999514e-22
 170.0000000    6.3999999784e+01    7.3293219353e+01    1.2322629593e-22    6.3999999831e+01    5.4706781198e+01    2.3766999514e-22
 170.5000000    6.3999999719e+01    7.3292982803e+01    1.2322629593e-22    6.3999999711e+01    5.4707016846e+01    2.3766999514e-22
 171.0000000    6.3999999820e+01    7.3292770257e+01    1.2322791152e-22    6.3999999769e+01    5.4707228318e+01    2.3766878345e-22
 171.5000000    6.3999999981e+01    7.3292572237e+01    1.2322791152e-22    6.3999999927e+01    5.4707425824e+01    2.3766878345e-22
 172.0000000    6.4000000082e+01    7.3292374369e+01    1.2322791152e-22    6.4000000046e+01    5.4707624119e+01    2.3766878345e-22
 172.5000000    6.4000000081e+01    7.3292163976e+01    1.2322791152e-22    6.4000000050e+01    5.4707835623e+01    2.3766878345e-22
 173.0000000    6.4000000022e+01    7.3291932938e+01    1.2322791152e-22    6.3999999963e+01    5.4708067720e+01    2.3766878345e-22
 173.5000000    6.3999999956e+01    7.3291678150e+01    1.2322791152e-22    6.3999999865e+01    5.4708322800e+01    2.3766878345e-22
 174.0000000    6.3999999887e+01    7.3291402700e+01    1.2322791152e-22    6.3999999815e+01    5.4708597589e+01    2.3766878345e-22
 174.5000000    6.3999999802e+01    7.3291118231e+01    1.2322791152e-22    6.3999999818e+01    5.4708880916e+01    2.3766878345e-22
 175.0000000    6.3999999751e+01    7.3290845197e+01    1.2322791152e-22    6.3999999859e+01    5.4709153127e+01    2.3766878345e-22
 175.5000000    6.3999999829e+01    7.3290607466e+01    1.2322791152e-22    6.3999999938e+01    5.4709390949e+01    2.3766878345e-22
 176.0000000    6.4000000065e+01    7.3290421795e+01    1.2322791152e-22    6.4000000048e+01    5.4709577629e+01    2.3766878345e-22
 176.5000000    6.4000000334e+01    7.3290287799e+01    1.2322791152e-22    6.4000000144e+01    5.4709712940e+01    2.3766878345e-22
 177.0000000    6.4000000420e+01    7.3290185552e+01    1.2322629593e-22    6.4000000147e+01    5.4709815956e+01    2.3766716787e-22
 177.5000000    6.4000000202e+01    7.3290083791e+01    1.2322629593e-22    6.4000000012e+01    5.4709917396e+01    2.3766716787e-22
 178.0000000    6.3999999793e+01    7.3289954606e+01    1.2322629593e-22    6.3999999795e+01    5.4710045318e+01    2.3766716787e-22
 178.5000000    6.3999999473e+01    7.3289785873e+01    1.2322629593e-22    6.3999999630e+01    5.4710212631e+01    2.3766716787e-22
 179.0000000    6.3999999478e+01    7.3289584242e+01    1.2322589203e-22    6.3999999642e+01    5.4710413625e+01    2.3766555228e-22
 179.5000000    6.3999999800e+01    7.3289367922e+01    1.2322548814e-22    6.3999999840e+01    5.4710630543e+01    2.3766595618e-22
 180.0000000    6.4000000201e+01    7.3289154989e+01    1.2322548814e-22    6.4000000100e+01    5.4710844916e+01    2.3766595618e-22
 180.5000000    6.4000000407e+01    7.3288954820e+01    1.2322548814e-22    6.4000000256e+01    5.4711046400e+01    2.3766595618e-22
 181.0000000    6.4000000314e+01    7.3288766768e+01    1.2322548814e-22    6.4000000222e+01    5.4711234815e+01    2.3766595618e-22
 181.5000000    6.4000000046e+01    7.3288584728e+01    1.2322548814e-22    6.4000000045e+01    5.4711416183e+01    2.3766595618e-22
 182.0000000    6.3999999812e+01    7.3288402990e+01    1.2322548814e-22    6.3999999847e+01    5.4711596852e+01    2.3766595618e-22
 182.5000000    6.3999999738e+01    7.3288219413e+01    1.2322548814e-22    6.3999999736e+01    5.4711779777e+01    2.3766595618e-22
 183.0000000    6.3999999800e+01    7.3288034933e+01    1.2322548814e-22    6.3999999742e+01    5.4711964398e+01    2.3766595618e-22
 183.5000000    6.3999999897e+01    7.3287851070e+01    1.2322548814e-22    6.3999999821e+01    5.4712148943e+01    2.3766595618e-22
 184.0000000    6.3999999952e+01    7.3287667876e+01    1.2322548814e-22    6.3999999908e+01    5.4712332774e+01    2.3766595618e-22
 184.5000000    6.3999999963e+01    7.3287483816e+01    1.2322548814e-22    6.3999999965e+01    5.4712516995e+01    2.3766595618e-22
 185.0000000    6.3999999971e+01    7.3287297346e+01    1.2322548814e-22    6.3999999988e+01    5.4712703161e+01    2.3766595618e-22
 185.5000000    6.4000000000e+01    7.3287108668e+01    1.2322548814e-22    6.3999999990e+01    5.4712891409e+01    2.3766595618e-22
 186.0000000    6.4000000040e+01    7.3286920128e+01    1.2322548814e-22    6.3999999980e+01    5.4713079741e+01    2.3766595618e-22
 186.5000000    6.4000000057e+01    7.3286734923e+01    1.2322548814e-22    6.3999999962e+01    5.4713265062e+01    2.3766595618e-22
 187.0000000    6.4000000033e+01    7.3286555147e+01    1.2322548814e-22    6.3999999940e+01    5.4713445150e+01    2.3766595618e-22
 187.5000000    6.3999999980e+01    7.3286380626e+01    1.2322548814e-22    6.3999999922e+01    5.4713619972e+01    2.3766595618e-22
 188.0000000    6.3999999928e+01    7.3286209344e+01    1.2322548814e-22    6.3999999920e+01    5.4713791431e+01    2.3766595618e-22
 188.5000000    6.3999999908e+01    7.3286038946e+01    1.2322548814e-22    6.3999999939e+01    5.4713961894e+01    2.3766595618e-22
 189.0000000    6.3999999929e+01    7.3285868106e+01    1.2322548814e-22    6.3999999971e+01    5.4714132757e+01    2.3766595618e-22
 189.5000000    6.3999999978e+01    7.3285696826e+01    1.2322548814e-22    6.3999999992e+01    5.4714304069e+01    2.3766595618e-22
 190.0000000    6.4000000023e+01    7.3285525704e+01    1.2322548814e-22    6.3999999984e+01    5.4714475227e+01    2.3766595618e-22
 190.5000000    6.4000000028e+01    7.3285354927e+01    1.2322548814e-22    6.3999999942e+01    5.4714646002e+01    2.3766595618e-22
 191.0000000    6.3999999981e+01    7.3285183654e+01    1.2322548814e-22    6.3999999886e+01    5.4714817187e+01    2.3766595618e-22
 191.5000000    6.3999999903e+01    7.3285010085e+01    1.2322548814e-22    6.3999999850e+01    5.4714990570e+01    2.3766595618e-22
 192.0000000    6.3999999843e+01    7.3284832130e+01    1.2322548814e-22    6.3999999860e+01    5.4715168281e+01    2.3766595618e-22
 192.5000000    6.3999999845e+01    7.3284648474e+01    1.2322548814e-22    6.3999999918e+01    5.4715351724e+01    2.3766595618e-22
 193.0000000    6.3999999920e+01    7.3284459666e+01    1.2322548814e-22    6.3999999993e+01    5.4715540456e+01    2.3766595618e-22
 193.5000000    6.4000000032e+01    7.3284268656e+01    1.2322548814e-22    6.4000000044e+01    5.4715731598e+01    2.3766595618e-22
 194.0000000    6.4000000121e+01    7.3284080269e+01    1.2322548814e-22    6.4000000043e+01    5.4715920315e+01    2.3766595618e-22
 194.5000000    6.4000000140e+01    7.3283899568e+01    1.2322548814e-22    6.3999999997e+01    5.4716101449e+01    2.3766590569e-22
 195.0000000    6.4000000080e+01    7.3283729790e+01    1.2322548814e-22    6.3999999936e+01    5.4716271610e+01    2.3766590569e-22
 195.5000000    6.3999999976e+01    7.3283570939e+01    1.2322548814e-22    6.3999999892e+01    5.4716430642e+01    2.3766590569e-22
 196.0000000    6.3999999879e+01    7.3283419813e+01    1.2322548814e-22    6.3999999881e+01    5.4716581661e+01    2.3766590569e-22
 196.5000000    6.3999999832e+01    7.3283271429e+01    1.2322548814e-22    6.3999999892e+01    5.4716729700e+01    2.3766590569e-22
 197.0000000    6.3999999845e+01    7.3283121057e+01    1.2322548814e-22    6.3999999903e+01    5.4716879692e+01    2.3766590569e-22
 197.5000000    6.3999999900e+01    7.3282965904e+01    1.2322548814e-22    6.3999999902e+01    5.4717034715e+01    2.3766590569e-22
 198.0000000    6.3999999971e+01    7.3282805861e+01    1.2322548814e-22    6.3999999896e+01    5.4717195081e+01    2.3766582996e-22
 198.5000000    6.4000000036e+01    7.3282643236e+01    1.2322548814e-22    6.3999999907e+01    5.4717358434e+01    2.3766582996e-22
 199.0000000    6.4000000088e+01    7.3282481724e+01    1.2322548814e-22    6.3999999952e+01    5.4717520740e+01    2.3766582996e-22
 199.5000000    6.4000000124e+01    7.3282324935e+01    1.2322556545e-22    6.4000000024e+01    5.4717677930e+01    2.3766572898e-22
 200.0000000    6.4000000135e+01    7.3282174854e+01    1.2322564275e-22    6.4000000092e+01    5.4717827723e+01    2.3766562801e-22
